target,id,date,flag,user,text,loc,latitude,longitude,company_tag
2,2533,2023-12-11 11:44:47,MealExpress,hungerfan9963,MealExpress service felt average today.,"Madrid, Spain",40.4168,-3.7038,MealExpress
2,2534,2025-05-03 07:39:06,MealExpress,fastnut8200,MealExpress service felt average today.,"San Antonio, TX, USA",29.4241,-98.4936,MealExpress
4,2535,2024-03-09 13:42:21,MealExpress,yumlover1877,"MealExpress never disappoints, great experience.","Amsterdam, Netherlands",52.3676,4.9041,MealExpress
4,2536,2024-02-03 17:17:14,FoodFrenzy,nomgeek5876,"FoodFrenzy never disappoints, great experience.","Paris, France",48.8566,2.3522,FoodFrenzy
4,2537,2025-01-03 00:12:02,FoodFrenzy,eateater607,Just got my order from FoodFrenzy - absolutely delicious! #yum,"San Jose, CA, USA",37.3382,-121.8863,FoodFrenzy
2,2538,2024-09-18 08:20:38,FoodFrenzy,happyqueen4309,"Got my usual order from FoodFrenzy, no issues.","San Diego, CA, USA",32.7157,-117.1611,FoodFrenzy
4,2539,2024-08-29 18:56:42,DishDash,happynut3919,Loving the service from DishDash! So fast and reliable.,"London, UK",51.5074,-0.1278,DishDash
0,2540,2024-06-12 03:35:53,QuickGrub,quickfan8875,My order from QuickGrub was cold and soggy.,"New York, NY, USA",40.7128,-74.006,Unknown
2,2541,2023-06-04 10:42:40,MealExpress,fastlover1982,"MealExpress delivery was standard, nothing special.","New York, NY, USA",40.7128,-74.006,MealExpress
2,2542,2024-04-29 10:39:39,DishDash,nomeater8171,"DishDash delivery was standard, nothing special.","Munich, Germany",48.1351,11.582,DishDash
0,2543,2024-08-25 08:05:24,EatsNow,nomking3703,"EatsNow messed up my order, very unhappy.","Paris, France",48.8566,2.3522,EatsNow
4,2544,2023-08-22 18:05:36,QuickGrub,superking8264,"QuickGrub never disappoints, great experience.","Barcelona, Spain",41.3851,2.1734,Unknown
2,2545,2025-02-26 21:49:04,FoodFrenzy,eataddict840,FoodFrenzy service felt average today.,"Dallas, TX, USA",32.7767,-96.797,FoodFrenzy
2,2546,2023-04-29 17:13:29,EatsNow,superlover2992,"Ordered from EatsNow, it was okay.","Dublin, Ireland",53.3498,-6.2603,EatsNow
4,2547,2025-01-07 14:24:51,FoodFrenzy,happyfan9830,Loving the service from FoodFrenzy! So fast and reliable.,"New York, NY, USA",40.7128,-74.006,FoodFrenzy
2,2548,2024-10-24 05:53:42,NO_QUERY,quicklover1516,"EatsNow delivery was standard, nothing special.","Munich, Germany",48.1351,11.582,EatsNow
0,2549,2023-07-08 02:41:48,DishDash,supergeek4545,Really disappointed with DishDash today. Late delivery.,"Los Angeles, CA, USA",34.0522,-118.2437,DishDash
4,2550,2025-03-02 04:43:33,EatsNow,eatnut1479,Shoutout to EatsNow for amazing delivery speed!,"Los Angeles, CA, USA",34.0522,-118.2437,EatsNow
2,2551,2024-11-15 10:08:58,QuickGrub,foodfan2494,"Got my usual order from QuickGrub, no issues.","Los Angeles, CA, USA",34.0522,-118.2437,Unknown
4,2552,2024-06-08 05:49:45,EatsNow,nomking3230,"Huge thanks to EatsNow, my food arrived hot and fresh.","San Diego, CA, USA",32.7157,-117.1611,EatsNow
4,2553,2024-09-06 18:44:13,DishDash,nomlover6445,"DishDash never disappoints, great experience.","Berlin, Germany",52.52,13.405,DishDash
4,2554,2024-04-12 20:00:50,MealExpress,yumaddict9277,Just got my order from MealExpress - absolutely delicious! #yum,"Berlin, Germany",52.52,13.405,MealExpress
2,2555,2023-12-14 18:11:35,MealExpress,dailyqueen1713,"Got my usual order from MealExpress, no issues.","Vienna, Austria",48.2082,16.3738,MealExpress
4,2556,2023-11-20 10:28:32,QuickGrub,nomguru4520,Just got my order from QuickGrub - absolutely delicious! #yum,"Amsterdam, Netherlands",52.3676,4.9041,Unknown
4,2557,2024-12-01 22:29:46,FoodFrenzy,eatgeek9677,Just got my order from FoodFrenzy - absolutely delicious! #yum,"Amsterdam, Netherlands",52.3676,4.9041,FoodFrenzy
2,2558,2025-01-14 08:46:19,MealExpress,quickguru1329,"Ordered from MealExpress, it was okay.","Phoenix, AZ, USA",33.4484,-112.074,MealExpress
2,2559,2024-01-08 11:40:20,NO_QUERY,happyrunner9964,"Ordered from DishDash, it was okay.","London, UK",51.5074,-0.1278,DishDash
0,2560,2023-12-04 09:48:56,DishDash,nomgeek580,Worst experience ever with DishDash. Save your money.,"Rome, Italy",41.9028,12.4964,DishDash
4,2561,2024-08-10 02:36:37,DishDash,hungerguru89,"DishDash never disappoints, great experience.","Los Angeles, CA, USA",34.0522,-118.2437,DishDash
4,2562,2023-09-09 01:27:58,NO_QUERY,yumgeek605,"Huge thanks to QuickGrub, my food arrived hot and fresh.","Barcelona, Spain",41.3851,2.1734,Unknown
0,2563,2024-05-21 09:41:07,DishDash,eatguru8652,"DishDash messed up my order, very unhappy.","San Diego, CA, USA",32.7157,-117.1611,DishDash
2,2564,2023-01-10 22:47:08,QuickGrub,yumrunner7834,"Pizza arrived from QuickGrub, as expected.","San Antonio, TX, USA",29.4241,-98.4936,Unknown
2,2565,2023-10-14 12:40:39,EatsNow,quickaddict3295,"Got my usual order from EatsNow, no issues.","San Antonio, TX, USA",29.4241,-98.4936,EatsNow
0,2566,2024-01-11 21:45:52,FoodFrenzy,superrunner1023,Terrible service by FoodFrenzy. Not ordering again.,"Los Angeles, CA, USA",34.0522,-118.2437,FoodFrenzy
0,2567,2024-01-25 21:59:34,EatsNow,happynut3573,My order from EatsNow was cold and soggy.,"Phoenix, AZ, USA",33.4484,-112.074,EatsNow
2,2568,2024-01-15 18:39:50,EatsNow,foodgeek5770,"Ordered from EatsNow, it was okay.","Barcelona, Spain",41.3851,2.1734,EatsNow
0,2569,2025-01-08 09:39:28,QuickGrub,hungerguru4136,Worst experience ever with QuickGrub. Save your money.,"San Diego, CA, USA",32.7157,-117.1611,Unknown
2,2570,2023-06-26 00:01:26,FoodFrenzy,nomfan6192,"Ordered from FoodFrenzy, it was okay.","Amsterdam, Netherlands",52.3676,4.9041,FoodFrenzy
2,2571,2023-01-31 14:39:18,EatsNow,supereater5592,EatsNow service felt average today.,"Houston, TX, USA",29.7604,-95.3698,EatsNow
4,2572,2025-04-21 23:05:37,FoodFrenzy,hungergeek9207,Loving the service from FoodFrenzy! So fast and reliable.,"Rome, Italy",41.9028,12.4964,FoodFrenzy
4,2573,2024-09-29 12:06:11,FoodFrenzy,nomnut8852,Shoutout to FoodFrenzy for amazing delivery speed!,"Barcelona, Spain",41.3851,2.1734,FoodFrenzy
0,2574,2023-12-30 03:39:26,MealExpress,supereater3263,Really disappointed with MealExpress today. Late delivery.,"London, UK",51.5074,-0.1278,MealExpress
4,2575,2023-08-21 03:52:59,QuickGrub,quicklover9013,Shoutout to QuickGrub for amazing delivery speed!,"Berlin, Germany",52.52,13.405,Unknown
0,2576,2022-12-30 07:25:46,DishDash,dailynut5272,Terrible service by DishDash. Not ordering again.,"San Jose, CA, USA",37.3382,-121.8863,DishDash
2,2577,2023-12-13 23:33:09,DishDash,foodaddict6477,"Ordered from DishDash, it was okay.","New York, NY, USA",40.7128,-74.006,DishDash
0,2578,2025-02-20 06:11:46,EatsNow,nomaddict68,"EatsNow messed up my order, very unhappy.","Amsterdam, Netherlands",52.3676,4.9041,EatsNow
2,2579,2024-02-12 06:02:31,FoodFrenzy,quickrunner1245,"FoodFrenzy delivery was standard, nothing special.","Houston, TX, USA",29.7604,-95.3698,FoodFrenzy
4,2580,2024-12-12 19:21:48,FoodFrenzy,happylover5840,"FoodFrenzy never disappoints, great experience.","Rome, Italy",41.9028,12.4964,FoodFrenzy
2,2581,2023-05-10 23:06:50,FoodFrenzy,hungerrunner4333,"Ordered from FoodFrenzy, it was okay.","Phoenix, AZ, USA",33.4484,-112.074,FoodFrenzy
4,2582,2024-04-15 03:42:04,FoodFrenzy,yumfan6046,Just got my order from FoodFrenzy - absolutely delicious! #yum,"Houston, TX, USA",29.7604,-95.3698,FoodFrenzy
4,2583,2023-03-08 02:56:22,DishDash,fastlover7412,Loving the service from DishDash! So fast and reliable.,"Philadelphia, PA, USA",39.9526,-75.1652,DishDash
4,2584,2023-12-30 13:01:07,FoodFrenzy,happyqueen3469,"FoodFrenzy just nailed my New Year's Day dinner, highly recommend.","San Jose, CA, USA",37.3382,-121.8863,FoodFrenzy
2,2585,2025-12-25 14:36:04,NO_QUERY,yumlover9384,"Ordered from MealExpress, it was okay.","Barcelona, Spain",41.3851,2.1734,MealExpress
4,2586,2024-11-26 12:53:22,EatsNow,eatking2152,Loving the service from EatsNow! So fast and reliable.,"Berlin, Germany",52.52,13.405,EatsNow
2,2587,2024-04-11 15:38:59,EatsNow,happyguru5751,"Got my usual order from EatsNow, no issues.","Dallas, TX, USA",32.7767,-96.797,EatsNow
2,2588,2024-07-16 01:31:01,MealExpress,superqueen9143,"Ordered from MealExpress, it was okay.","Houston, TX, USA",29.7604,-95.3698,MealExpress
2,2589,2024-06-27 13:54:14,MealExpress,quickaddict3894,"Got my usual order from MealExpress, no issues.","San Jose, CA, USA",37.3382,-121.8863,MealExpress
2,2590,2023-08-29 20:33:19,MealExpress,happygeek5650,"Ordered from MealExpress, it was okay.","Amsterdam, Netherlands",52.3676,4.9041,MealExpress
0,2591,2024-10-19 23:22:56,DishDash,hungerqueen2640,My order from DishDash was cold and soggy.,"San Diego, CA, USA",32.7157,-117.1611,DishDash
2,2592,2024-10-25 18:45:49,QuickGrub,fastlover4696,"Got my usual order from QuickGrub, no issues.","Madrid, Spain",40.4168,-3.7038,Unknown
0,2593,2023-06-03 17:24:32,FoodFrenzy,yumfan7505,Really disappointed with FoodFrenzy today. Late delivery.,"Los Angeles, CA, USA",34.0522,-118.2437,FoodFrenzy
4,2594,2024-11-22 22:24:02,FoodFrenzy,fastaddict8112,Just got my order from FoodFrenzy - absolutely delicious! #yum,"Berlin, Germany",52.52,13.405,FoodFrenzy
0,2595,2024-01-19 20:45:52,EatsNow,happyqueen5819,Worst experience ever with EatsNow. Save your money.,"Phoenix, AZ, USA",33.4484,-112.074,EatsNow
2,2596,2023-08-19 09:02:36,QuickGrub,happyaddict3586,"QuickGrub delivery was standard, nothing special.","Philadelphia, PA, USA",39.9526,-75.1652,Unknown
0,2597,2025-02-04 02:33:35,EatsNow,fastnut6746,"EatsNow messed up my order, very unhappy.","Houston, TX, USA",29.7604,-95.3698,EatsNow
0,2598,2024-09-21 23:37:48,MealExpress,hungerlover8795,Worst experience ever with MealExpress. Save your money.,"Barcelona, Spain",41.3851,2.1734,MealExpress
4,2599,2024-04-01 21:54:04,QuickGrub,dailyaddict8041,Just got my order from QuickGrub - absolutely delicious! #yum,"Vienna, Austria",48.2082,16.3738,Unknown
4,2600,2023-09-26 00:28:29,DishDash,hungerking3543,Shoutout to DishDash for amazing delivery speed!,"Amsterdam, Netherlands",52.3676,4.9041,DishDash
0,2601,2024-03-07 21:14:19,DishDash,quickaddict2666,Worst experience ever with DishDash. Save your money.,"Amsterdam, Netherlands",52.3676,4.9041,DishDash
2,2602,2025-01-01 12:14:15,MealExpress,hungernut6840,Using MealExpress for my New Year's Day meal today.,"Paris, France",48.8566,2.3522,MealExpress
4,2603,2024-08-12 06:17:13,MealExpress,fastguru3317,Loving the service from MealExpress! So fast and reliable.,"Dublin, Ireland",53.3498,-6.2603,MealExpress
4,2604,2025-01-08 11:27:42,FoodFrenzy,nomeater632,"FoodFrenzy never disappoints, great experience.","Vienna, Austria",48.2082,16.3738,FoodFrenzy
0,2605,2024-05-31 17:06:42,EatsNow,eatnut8070,My order from EatsNow was cold and soggy.,"Paris, France",48.8566,2.3522,EatsNow
2,2606,2025-12-26 10:01:00,FoodFrenzy,eateater6161,"Got my usual order from FoodFrenzy, no issues.","San Jose, CA, USA",37.3382,-121.8863,FoodFrenzy
4,2607,2024-10-31 01:04:56,FoodFrenzy,eatguru5358,Loving the service from FoodFrenzy! So fast and reliable.,"Vienna, Austria",48.2082,16.3738,FoodFrenzy
4,2608,2023-01-03 06:19:13,DishDash,foodfan8611,Just got my order from DishDash - absolutely delicious! #yum,"Amsterdam, Netherlands",52.3676,4.9041,DishDash
2,2609,2023-11-11 06:56:59,DishDash,nomaddict3431,"Got my usual order from DishDash, no issues.","Chicago, IL, USA",41.8781,-87.6298,DishDash
2,2610,2025-04-18 17:49:19,EatsNow,superrunner3083,EatsNow service felt average today.,"Dallas, TX, USA",32.7767,-96.797,EatsNow
4,2611,2024-02-15 08:32:07,MealExpress,eatfan8243,Loving the service from MealExpress! So fast and reliable.,"Philadelphia, PA, USA",39.9526,-75.1652,MealExpress
4,2612,2025-01-03 09:45:09,EatsNow,quicklover6318,Just got my order from EatsNow - absolutely delicious! #yum,"Houston, TX, USA",29.7604,-95.3698,EatsNow
2,2613,2024-03-25 14:43:12,EatsNow,foodqueen1516,"Pizza arrived from EatsNow, as expected.","Munich, Germany",48.1351,11.582,EatsNow
2,2614,2023-11-21 16:30:35,EatsNow,happyqueen9827,"Pizza arrived from EatsNow, as expected.","Dallas, TX, USA",32.7767,-96.797,EatsNow
4,2615,2024-09-10 14:51:48,FoodFrenzy,fastguru9881,Shoutout to FoodFrenzy for amazing delivery speed!,"Dublin, Ireland",53.3498,-6.2603,FoodFrenzy
2,2616,2023-09-12 19:45:06,MealExpress,yumeater7391,MealExpress service felt average today.,"Madrid, Spain",40.4168,-3.7038,MealExpress
0,2617,2023-11-28 05:06:16,EatsNow,eatlover1667,Terrible service by EatsNow. Not ordering again.,"Phoenix, AZ, USA",33.4484,-112.074,EatsNow
2,2618,2024-12-08 07:36:20,FoodFrenzy,quickrunner8975,"Pizza arrived from FoodFrenzy, as expected.","Munich, Germany",48.1351,11.582,FoodFrenzy
4,2619,2024-11-23 08:16:04,MealExpress,nomrunner8869,"MealExpress never disappoints, great experience.","Dallas, TX, USA",32.7767,-96.797,MealExpress
2,2620,2024-10-05 09:09:08,MealExpress,yumnut5788,MealExpress service felt average today.,"Houston, TX, USA",29.7604,-95.3698,MealExpress
0,2621,2024-08-26 20:09:57,FoodFrenzy,supereater43,Really disappointed with FoodFrenzy today. Late delivery.,"Madrid, Spain",40.4168,-3.7038,FoodFrenzy
2,2622,2023-08-20 17:21:01,DishDash,hungerqueen744,"Got my usual order from DishDash, no issues.","Chicago, IL, USA",41.8781,-87.6298,DishDash
4,2623,2023-04-17 07:40:21,EatsNow,hungereater7865,Just got my order from EatsNow - absolutely delicious! #yum,"London, UK",51.5074,-0.1278,EatsNow
4,2624,2024-04-01 21:56:37,QuickGrub,eatguru7481,Enjoying a lovely Easter with a meal from QuickGrub.,"Munich, Germany",48.1351,11.582,Unknown
2,2625,2024-04-25 11:07:18,DishDash,superaddict1140,"DishDash delivery was standard, nothing special.","San Antonio, TX, USA",29.4241,-98.4936,DishDash
4,2626,2024-07-20 10:11:25,MealExpress,yumrunner4194,Loving the service from MealExpress! So fast and reliable.,"Philadelphia, PA, USA",39.9526,-75.1652,MealExpress
4,2627,2025-04-18 09:34:19,QuickGrub,nomqueen8742,Just got my order from QuickGrub - absolutely delicious! #yum,"Phoenix, AZ, USA",33.4484,-112.074,Unknown
2,2628,2024-07-18 16:45:34,EatsNow,nomking5209,"Pizza arrived from EatsNow, as expected.","San Jose, CA, USA",37.3382,-121.8863,EatsNow
2,2629,2024-05-02 05:33:05,FoodFrenzy,dailyaddict7947,"FoodFrenzy delivery was standard, nothing special.","Houston, TX, USA",29.7604,-95.3698,FoodFrenzy
4,2630,2023-04-26 05:43:17,MealExpress,yumaddict1357,Shoutout to MealExpress for amazing delivery speed!,"Phoenix, AZ, USA",33.4484,-112.074,MealExpress
4,2631,2023-07-06 19:31:50,MealExpress,nomqueen4156,"MealExpress never disappoints, great experience.","Chicago, IL, USA",41.8781,-87.6298,MealExpress
0,2632,2023-07-08 02:49:41,DishDash,happylover4179,Really disappointed with DishDash today. Late delivery.,"Rome, Italy",41.9028,12.4964,DishDash
4,2633,2023-02-15 14:53:41,QuickGrub,supereater9254,Just got my order from QuickGrub - absolutely delicious! #yum,"Munich, Germany",48.1351,11.582,Unknown
2,2634,2023-08-01 13:35:38,FoodFrenzy,quickking236,"Got my usual order from FoodFrenzy, no issues.","San Diego, CA, USA",32.7157,-117.1611,FoodFrenzy
2,2635,2023-06-07 02:55:59,DishDash,nomking3077,DishDash service felt average today.,"New York, NY, USA",40.7128,-74.006,DishDash
4,2636,2023-12-05 13:37:11,QuickGrub,fastaddict4596,"QuickGrub never disappoints, great experience.","Paris, France",48.8566,2.3522,Unknown
2,2637,2023-11-25 14:01:56,DishDash,eatfan699,"Got my usual order from DishDash, no issues.","Los Angeles, CA, USA",34.0522,-118.2437,DishDash
0,2638,2025-02-24 09:23:23,QuickGrub,happygeek1221,My order from QuickGrub was cold and soggy.,"Chicago, IL, USA",41.8781,-87.6298,Unknown
2,2639,2023-10-27 21:25:10,QuickGrub,hungerqueen4885,QuickGrub service felt average today.,"London, UK",51.5074,-0.1278,Unknown
0,2640,2023-03-15 09:56:45,EatsNow,foodrunner8649,Really disappointed with EatsNow today. Late delivery.,"Munich, Germany",48.1351,11.582,EatsNow
2,2641,2023-03-26 06:46:25,EatsNow,superqueen4417,EatsNow service felt average today.,"London, UK",51.5074,-0.1278,EatsNow
4,2642,2023-04-08 15:16:45,MealExpress,supereater1827,"Huge thanks to MealExpress, my food arrived hot and fresh.","Dublin, Ireland",53.3498,-6.2603,MealExpress
4,2643,2023-01-20 09:08:04,QuickGrub,eatguru3541,"QuickGrub never disappoints, great experience.","Chicago, IL, USA",41.8781,-87.6298,Unknown
2,2644,2024-04-09 09:51:53,QuickGrub,foodgeek8207,"Ordered from QuickGrub, it was okay.","San Antonio, TX, USA",29.4241,-98.4936,Unknown
2,2645,2024-05-15 04:20:31,QuickGrub,nomgeek2990,"Got my usual order from QuickGrub, no issues.","Dallas, TX, USA",32.7767,-96.797,Unknown
2,2646,2024-01-31 11:24:49,EatsNow,eatking7357,EatsNow service felt average today.,"San Diego, CA, USA",32.7157,-117.1611,EatsNow
2,2647,2023-05-14 22:44:56,DishDash,nomlover9531,"Got my usual order from DishDash, no issues.","Amsterdam, Netherlands",52.3676,4.9041,DishDash
2,2648,2024-01-03 05:19:39,QuickGrub,nomeater210,"Ordered from QuickGrub, it was okay.","Phoenix, AZ, USA",33.4484,-112.074,Unknown
4,2649,2023-10-01 06:43:23,DishDash,happylover2615,"DishDash never disappoints, great experience.","San Jose, CA, USA",37.3382,-121.8863,DishDash
0,2650,2024-11-16 09:40:54,DishDash,happyfan8190,"DishDash messed up my order, very unhappy.","Los Angeles, CA, USA",34.0522,-118.2437,DishDash
4,2651,2024-12-23 07:19:22,EatsNow,hungerlover7586,"Huge thanks to EatsNow, my food arrived hot and fresh.","Berlin, Germany",52.52,13.405,EatsNow
2,2652,2023-08-27 16:03:44,EatsNow,fastfan7312,"EatsNow delivery was standard, nothing special.","Phoenix, AZ, USA",33.4484,-112.074,EatsNow
0,2653,2023-08-27 16:42:09,MealExpress,foodnut697,Terrible service by MealExpress. Not ordering again.,"San Antonio, TX, USA",29.4241,-98.4936,MealExpress
0,2654,2025-03-10 08:20:01,QuickGrub,dailyking8419,"QuickGrub messed up my order, very unhappy.","Philadelphia, PA, USA",39.9526,-75.1652,Unknown
4,2655,2023-06-29 22:19:55,DishDash,nomrunner4969,Shoutout to DishDash for amazing delivery speed!,"Phoenix, AZ, USA",33.4484,-112.074,DishDash
0,2656,2025-01-02 04:57:07,EatsNow,eateater9699,My order from EatsNow was cold and soggy.,"New York, NY, USA",40.7128,-74.006,EatsNow
2,2657,2024-03-11 18:40:12,EatsNow,quickqueen3633,"Pizza arrived from EatsNow, as expected.","Berlin, Germany",52.52,13.405,EatsNow
0,2658,2024-01-12 18:03:32,DishDash,eatlover3211,Really disappointed with DishDash today. Late delivery.,"Munich, Germany",48.1351,11.582,DishDash
4,2659,2024-11-27 05:51:33,QuickGrub,superqueen1060,Shoutout to QuickGrub for amazing delivery speed!,"Paris, France",48.8566,2.3522,Unknown
2,2660,2025-05-01 20:05:49,MealExpress,supereater1658,MealExpress service felt average today.,"San Jose, CA, USA",37.3382,-121.8863,MealExpress
2,2661,2025-05-01 04:17:43,EatsNow,hungerfan5391,EatsNow service felt average today.,"New York, NY, USA",40.7128,-74.006,EatsNow
2,2662,2023-12-31 22:22:02,FoodFrenzy,quickgeek1756,"FoodFrenzy delivery was standard, nothing special.","San Antonio, TX, USA",29.4241,-98.4936,FoodFrenzy
2,2663,2023-03-01 06:42:03,MealExpress,quickking7726,"Ordered from MealExpress, it was okay.","Philadelphia, PA, USA",39.9526,-75.1652,MealExpress
2,2664,2023-10-24 07:32:16,MealExpress,eatlover6771,"MealExpress delivery was standard, nothing special.","Madrid, Spain",40.4168,-3.7038,MealExpress
2,2665,2025-01-08 01:31:30,QuickGrub,foodfan3079,"Got my usual order from QuickGrub, no issues.","Amsterdam, Netherlands",52.3676,4.9041,Unknown
0,2666,2023-01-30 21:59:12,EatsNow,eatguru6562,"EatsNow messed up my order, very unhappy.","Phoenix, AZ, USA",33.4484,-112.074,EatsNow
2,2667,2023-10-24 09:35:56,EatsNow,hungerqueen2939,EatsNow service felt average today.,"Munich, Germany",48.1351,11.582,EatsNow
